"Trajectory","Disease.list","Drug","X","ICD_each","Disease.Name","result_pubmed_count"
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"H55","Nystagmus and other irregular eye movements",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"H61","external ear disease",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"H70","petrositis",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"J02","Acute pharyngitis",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"J10","Influenza due to identified influenza virus",1
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"J11","influenza",49
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"J12","severe acute respiratory syndrome",7
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"J21","Acute bronchiolitis",1
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"J61","asbestosis",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"J85","lung abscess",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"K11","Salivary Gland Diseases",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"K41","Hernia, Femoral",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"L25","Contact Dermatitis",7
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"L58","Radiodermatitis",1
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"L60","Nail Diseases",5
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"L80","Vitiligo",1
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"L81","angioma serpiginosum",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"M60","Myositis",9
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"N11","Chronic interstitial nephritis",11
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"N34","urethral gland abscess",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Caffeine",NA,"N50","male reproductive system disease",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"A18","tuberculous peritonitis",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"A26","Erysipeloid",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"A40","Streptococcal sepsis",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"A84","Tick-Borne Encephalitis",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"B07","Common wart",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"B44","Aspergillosis",6
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"B49","Mycoses",8
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"B91","Sequelae of poliomyelitis",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"C00","Cancer of Lip",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"C06","vestibule of mouth cancer",17
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"C11","Malignant neoplasm of nasopharynx",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"C12","pyriform sinus cancer",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"C14","Waldeyer's ring cancer",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"C26","spleen cancer",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",0
"351","['A18', 'A26', 'A40', 'A84', 'B07', 'B44', 'B49', 'B91', 'C00', 'C06', 'C11', 'C12', 'C14', 'C26', 'C39', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D01', 'D03', 'D04', 'D07', 'D11', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'H70', 'J02', 'J10', 'J11', 'J12', 'J21', 'J61', 'J85', 'K11', 'K41', 'L25', 'L58', 'L60', 'L80', 'L81', 'M60', 'N11', 'N34', 'N50']","Acetaminophen",NA,"C41","mandibular cancer",0
